conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,planifică migrarea către infrastructura cloud,released,skill/competence,sector-specific,realizează un studiu de fezabilitate privind producția energiei eoliane cu ajutorul sistemelor de mici dimensiuni,"Selectează sarcini de lucru și procese existente pentru o eventuală migrare către cloud și alege instrumentele de migrare. Stabilește o nouă arhitectură cloud pentru o soluție existentă, planifică o strategie pentru migrarea sarcinilor de lucru existente către cloud.
	",http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755 | http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,gestionează schimbările în sistemul de TIC | utilizează calculatorul
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a776a56-6ec1-4790-84b3-46d0be706806,folosește navigația radar,released,skill/competence,sector-specific,,Operează echipamente radar de navigație moderne pentru a asigura operarea navelor în condiții de siguranță.,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61 | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operează echipamentele radar | operează echipamente de comunicații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a856d55-23b5-4bdc-ad24-3eb5bc83d81f,pune în aplicare planificarea rutelor în cadrul serviciilor de mobilitate inteligente,released,skill/competence,sector-specific,calculează călătoriile | utilizează un software de planificare a traseelor | recomandă călătorii,"Utilizează motoare de căutare specializate, cum ar fi planificatoarele de rute sau planificatoarele de călătorii, pentru a sugera rute de călătorie optimizate pe baza unor criterii diferite, cum ar fi mijloacele de transport, ora plecării și a sosirii, locul, durata călătoriei.
	",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,utilizează instrumente digitale pentru colaborare și productivitate
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,metodologie Agile de management de proiect,released,knowledge,sector-specific,software pentru metodologia agile de management,"Metodologia Agile de management de proiect este o metodologie de planificare, gestionare și supraveghere a resurselor TIC pentru a îndeplini obiective specifice, cu utilizarea de instrumente TIC de gestionare a proiectelor.",http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,gestiune și administrare | metodologii de management de proiect în TIC
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0aabcae7-71de-456e-8e38-d9e40a4e0272,sisteme moderne de semnalizare a circulației feroviare,released,knowledge,sector-specific,sisteme de semnalizare utilizate în infrastructura feroviară modernă | sisteme moderne de semnalizare feroviară | sisteme de semnalizare a energiei utilizate în operațiunile feroviare | sisteme moderne de semnalizare utilizate în infrastructura feroviară | sisteme de semnalizare a energiei utilizate în infrastructura feroviară | sisteme de semnalizare a energiei feroviare | sisteme moderne de semnalizare a energiei utilizate în operațiunile feroviare | sisteme moderne de semnalizare a energiei feroviare | sisteme de semnalizare a energiei utilizate în infrastructura feroviară modernă,"Sistemele moderne de semnalizare și aplicarea tehnologiilor digitale pentru îmbunătățirea funcționării echipamentelor de semnalizare.
	",http://data.europa.eu/esco/isced-f/1041,servicii de transport
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,instrumente pentru sisteme de gestionare a rețelelor,released,knowledge,sector-specific,,"Instrumentele software sau hardware care permit monitorizarea, analiza și supravegherea componentelor individuale ale rețelei sau a segmentelor de rețea din cadrul unui sistem de rețele mai mare.",http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523 | http://data.europa.eu/esco/isced-f/0612,infrastructură TIC | proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,utilizează limbaje de marcare,released,skill/competence,sector-specific,utilizează HTML | utilizează limbajele pentru marcarea aspectului vizual al documentelor | utilizează XHTML | utilizează limbajele de marcare | utilizează limbajele informatice de marcare,"Utilizează limbaje informatice care se diferențiază de text din punct de vedere sintactic pentru a adăuga adnotări la un document, a specifica formatul și a prelucra tipuri de documente, cum ar fi cele în format HTML.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programează sisteme informatice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,dezvoltă metode de migrare automatizate,released,skill/competence,sector-specific,,"Asigură transferul automat de informații TIC între tipurile, formatele și sistemele de stocare pentru a scuti resursele umane de realizarea sarcinii respective manual.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,elaborează politici și proceduri operaționale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0b449eb1-d082-4e62-95d7-5cf59bdf2097,folosește mijloace electronice moderne de navigație,released,skill/competence,sector-specific,,"Folosește mijloace electronice moderne de navigație, cum ar fi GPS-ul și sistemele radar.",http://data.europa.eu/esco/skill/6efef9df-ac86-45ca-8b1b-a8178ef17b5c | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,soluționează probleme de localizare și navigație cu ajutorul GPS | operează echipamente de comunicații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ba0717c-3a7a-45a3-834c-59c554e56c72,convertește formule în procese,released,skill/competence,sector-specific,,"Convertește, prin intermediul unor modele și simulări computerizate, formulele și constatările de laborator specifice în procese de producție.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,introduc informații și le modifică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c66036a-3bdd-4955-8343-985f4697af64,gestionează bazele de date ale donatorilor,released,skill/competence,cross-sector,,Creează și actualizează permanent baza de date care conține datele personale și statutul donatorilor.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,utilizează baze de date | gestionează informații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0c9f20cb-32fb-4ff7-877e-508762791151,Rage (sisteme de creare a jocurilor digitale),released,knowledge,sector-specific,,"Cadrul de software care constă în medii de dezvoltare integrate și instrumente de proiectare specializate, concepute pentru iterația rapidă a jocurilor pe calculator generate de utilizatori.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,sisteme de creare a jocurilor digitale | tehnici audiovizuale și producție mediatică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cc02ab5-da14-4fd4-963d-192fe71d3225,evaluează sisteme domotice integrate,released,skill/competence,sector-specific,alege sistemele domotice,"Înțelege proiectele și specificațiile furnizate de producătorii de sisteme domotice integrate și alege un concept care să răspundă nevoilor specifice din cadrul proiectului.
	",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,gândește critic | analizează și evaluează informații și date
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (programare pe calculator),released,knowledge,sector-specific,Ruby lang | Ruby prog | Ruby-gnome2,"Tehnicile și principiile dezvoltării de software, cum ar fi analiza, algoritmii, codificarea, testarea și compilarea de paradigme de programare în Ruby.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programare pe calculator | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,released,knowledge,sector-specific,,"Tehnicile și principiile dezvoltării de software, cum ar fi analiza, algoritmii, codificarea, testarea și compilarea de paradigme de programare în Common Lisp.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programare pe calculator | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ce96a86-7a28-4c44-9e59-591375310894,colectează date privind condițiile meteorologice,released,skill/competence,cross-sector,,"Colectează date din sateliți, de la radare, senzori de la distanță și stații meteorologice pentru a obține informații cu privire la condițiile și fenomenele meteorologice.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,gestionează datele cantitative | supraveghează starea mediului
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0ced619a-0f59-4802-88ea-e97bf1b57f95,optimizează utilizarea flotei,released,skill/competence,sector-specific,,"Optimizează utilizarea, vizibilitatea, eficiența și rentabilitatea flotei prin utilizarea de programe speciale de gestionare a navelor.",http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984 | http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3 | http://data.europa.eu/esco/skill/e7211c0c-e571-4d61-bfda-3bea3953151d | http://data.europa.eu/esco/skill/36dc2bd2-3d9a-4a84-ad70-918a539c4311 | http://data.europa.eu/esco/skill/60851cc6-ad2e-468f-96e0-ef381615f324,monitorizează operațiunile parcului de vehicule | alocă și urmăresc resursele fizice | gestionează parcul de autovehicule al întreprinderii | gestionează flota | planifică mentenanța parcului de vehicule
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,released,knowledge,sector-specific,,"Instrumentul Apache Maven este un program informatic conceput pentru identificarea configurației, controlul, contabilitatea de stare și auditul software-ului în timpul dezvoltării și întreținerii acestuia.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,instrumente pentru gestionarea configurației software | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d6714c6-720e-4985-9791-5ab85d28da79,adună date,released,skill/competence,cross-sector,strânge date | colectează date,Extrage date exportabile din surse multiple.,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,utilizează tehnici de prelucrare a datelor | culeg informații din surse fizice sau electronice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0d7f2cce-245a-4d02-9b8d-2e9946cc4c5d,desfășoară training online,released,skill/competence,cross-sector,,"Desfășoară cursuri de formare prin utilizarea de tehnologii online, adaptarea materialelor didactice, utilizarea de metode de învățare electronică, sprijinirea stagiarilor și comunicarea online. Acordă instruire în clase virtuale.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,instruiește pe ceilalți | predau cursuri și oferă instruire
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0da6cab1-0ee9-4391-a299-f71fbf21db56,direcționarea semnalelor în rețele TIC,released,knowledge,sector-specific,,"Procesele și tehnicile de alegere a celor mai bune căi în cadrul unei rețele TIC, pe care poate fi transmis un bloc de date.",http://data.europa.eu/esco/isced-f/0612,proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,politică internă de gestionare a riscurilor,released,knowledge,sector-specific,politică internă de gestionare a riscului | politică internă de gestionare risc | politica internă de management al riscurilor | politica internă de menținere a riscurilor sub control,"Politicile interne de gestionare a riscurilor care identifică, evaluează și stabilesc prioritatea riscurilor într-un mediu informatic. Metodele utilizate pentru a reduce la minimum, a monitoriza și a controla posibilitatea și impactul evenimentelor dezastruoase care afectează atingerea obiectivelor de afaceri.",http://data.europa.eu/esco/isced-f/0413,gestiune și administrare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,evaluează cunoștințele de TIC,released,skill/competence,sector-specific,verifică cunoștințele de TIC | evaluează cunoștințe TIC | testează experții în domeniul TIC | evaluează cunoștințele de IT,Evaluează cunoașterea implicită de către experții calificați a unui sistem TIC pentru a-l face explicit în vederea unei analize și utilizări ulterioare.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512,gândește critic | monitorizează și evaluează performanța personalului
